calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 25.200000 -131.652939 -3.643193 5.236354 9.556739 -10.677753 0.095891 33.905662 0.037042 0.011932 1.688606 0.016752 0.000000 0.000000 
1 25.250000 -130.432617 -5.755067 5.246405 10.593519 -11.452980 0.121089 35.746543 0.051603 0.012669 2.439098 0.010051 0.000000 0.000000 
1 25.300000 -129.573126 -7.208568 5.269858 11.571078 -12.270694 0.139503 37.557068 0.062492 0.013406 1.688606 0.023453 0.000000 0.000000 
1 25.350000 -128.977565 -8.163865 5.296661 12.496727 -13.157903 0.152310 39.300628 0.070476 0.014143 1.125737 0.026803 0.000000 0.000000 
1 25.400000 -127.942652 -9.728853 5.316764 13.711300 -13.930460 0.174443 41.069691 0.085112 0.014880 1.876229 0.020102 0.000000 0.000000 
1 25.450000 -126.556640 -11.735883 5.326815 15.217780 -14.557174 0.204308 42.899144 0.105736 0.015617 2.439098 0.010051 0.000000 0.000000 
1 25.500000 -125.691339 -12.962344 5.346917 16.510543 -15.322851 0.223461 44.636953 0.119249 0.016354 1.500983 0.020102 0.000000 0.000000 
1 25.550000 -124.912782 -14.020060 5.370370 17.813751 -16.112690 0.240759 46.331606 0.131982 0.017091 1.313360 0.023453 0.000000 0.000000 
1 25.600000 -123.994900 -15.207680 5.390473 19.274027 -16.834630 0.261057 48.035234 0.147669 0.017828 1.500983 0.020102 0.000000 0.000000 
1 25.650000 -122.582545 -16.961075 5.397173 21.153802 -17.291964 0.292316 49.889674 0.172849 0.018565 2.251475 0.006701 0.000000 0.000000 
1 25.700000 -121.514492 -18.268994 5.420626 22.874859 -17.860056 0.316597 51.666677 0.192677 0.019302 1.688606 0.023453 0.000000 0.000000 
1 25.750000 -120.660156 -19.266504 5.444079 24.503677 -18.522820 0.335851 53.343243 0.209167 0.020039 1.313360 0.023453 0.000000 0.000000 
1 25.800000 -119.406595 -20.662505 5.464182 26.512157 -18.923710 0.363826 55.178660 0.234287 0.020776 1.876229 0.020102 0.000000 0.000000 
2 25.400000 -127.942652 -9.728853 5.316764 13.711300 -13.930460 0.174443 41.069691 0.085112 0.014880 0.000000 0.000000 80.000000 35.000000 
3 25.400000 -128.647182 -8.634963 5.309064 3.840677 -1.255481 -0.002528 9.946078 -0.074696 0.001617 0.000000 0.000000 0.000000 0.000000 
1 25.850000 -118.667775 -21.290006 5.463183 12.297586 -11.862840 0.053952 21.620958 -0.028185 0.008250 2.251475 0.006701 0.000000 0.000000 
1 25.900000 -117.515775 -22.524626 5.486636 13.519093 -12.976610 0.064138 22.802508 -0.018681 0.008987 1.688606 0.023453 0.000000 0.000000 
1 25.950000 -116.597503 -23.463610 5.510089 14.777319 -14.082844 0.072576 23.957173 -0.010429 0.009724 1.313360 0.023453 0.000000 0.000000 
1 26.000000 -115.388880 -24.642856 5.526841 16.146065 -15.148841 0.084043 25.073364 0.001323 0.010461 1.688606 0.016752 0.000000 0.000000 
1 26.050000 -113.614804 -26.316729 5.536892 17.679467 -16.120138 0.101553 26.199496 0.019882 0.011198 2.439098 0.010051 0.000000 0.000000 
1 26.100000 -112.099502 -27.717923 5.546943 19.231956 -17.066714 0.117243 27.350797 0.036850 0.011935 2.063852 0.010051 0.000000 0.000000 
1 26.150000 -110.987278 -28.725845 5.573747 20.749479 -18.035837 0.129272 28.489727 0.050124 0.012672 1.500983 0.026803 0.000000 0.000000 
1 26.200000 -109.706086 -29.825817 5.597199 22.379715 -18.939536 0.143211 29.619702 0.066359 0.013409 1.688606 0.023453 0.000000 0.000000 
1 26.250000 -107.818724 -31.370830 5.600550 24.238129 -19.660479 0.163928 30.845321 0.091666 0.014146 2.439098 0.003350 0.000000 0.000000 
1 26.300000 -106.217355 -32.672791 5.610601 26.080429 -20.380435 0.182345 32.094962 0.114319 0.014883 2.063852 0.010051 0.000000 0.000000 
1 26.350000 -104.749742 -33.841699 5.630703 27.941213 -21.079998 0.199742 33.359660 0.136161 0.015620 1.876229 0.020102 0.000000 0.000000 
1 26.400000 -103.408011 -34.866954 5.654156 29.826427 -21.765944 0.215756 34.605189 0.157118 0.016357 1.688606 0.023453 0.000000 0.000000 
1 26.450000 -101.435758 -36.302021 5.657507 31.990532 -22.168219 0.239229 36.088647 0.189378 0.017094 2.439098 0.003350 0.000000 0.000000 
1 26.500000 -99.610790 -37.620591 5.670908 34.169663 -22.537956 0.261769 37.629516 0.220574 0.017831 2.251475 0.013402 0.000000 0.000000 
1 26.550000 -98.228933 -38.591088 5.694361 36.242353 -23.025294 0.279073 39.036613 0.245214 0.018568 1.688606 0.023453 0.000000 0.000000 
1 26.600000 -97.136750 -39.320506 5.717814 38.257697 -23.594299 0.292617 40.307305 0.265493 0.019305 1.313360 0.023453 0.000000 0.000000 
1 26.650000 -95.394055 -40.426172 5.734566 40.576278 -23.799140 0.313962 41.954623 0.299135 0.020042 2.063852 0.016752 0.000000 0.000000 
1 26.700000 -93.633083 -41.502491 5.744617 42.957996 -23.914760 0.335533 43.698907 0.334429 0.020779 2.063852 0.010051 0.000000 0.000000 
2 26.500000 -99.610790 -37.620591 5.670908 34.169663 -22.537956 0.261769 37.629516 0.220574 0.017831 0.000000 0.000000 80.000000 -30.000000 
3 26.500000 -100.506292 -37.831140 5.635447 6.464304 -1.478679 -0.038256 5.747629 -0.010277 0.001316 0.000000 0.000000 0.000000 0.000000 
1 26.750000 -93.136011 -42.999749 5.735959 13.882428 -7.151791 -0.024390 9.510413 0.009995 0.005001 1.688606 0.023453 0.000000 0.000000 
1 26.800000 -91.854215 -43.780741 5.762762 15.532899 -8.197219 -0.020484 10.169986 0.016405 0.005738 1.500983 0.026803 0.000000 0.000000 
1 26.850000 -90.226382 -44.713691 5.776164 17.239455 -9.203656 -0.015131 10.810067 0.025745 0.006475 1.876229 0.013402 0.000000 0.000000 
1 26.900000 -88.258154 -45.806952 5.789565 18.980404 -10.172456 -0.008053 11.481448 0.038489 0.007212 2.251475 0.013402 0.000000 0.000000 
1 26.950000 -87.101578 -46.429244 5.813018 20.765544 -11.117006 -0.003565 12.099006 0.046830 0.007949 1.313360 0.023453 0.000000 0.000000 
1 27.000000 -85.930727 -47.024243 5.836471 22.601003 -12.021241 0.001165 12.693926 0.056136 0.008686 1.313360 0.023453 0.000000 0.000000 
1 27.050000 -84.069398 -47.915836 5.853223 24.489890 -12.855100 0.008909 13.364338 0.072303 0.009423 2.063852 0.016752 0.000000 0.000000 
1 27.100000 -81.681758 -49.010748 5.859924 26.430360 -13.605755 0.019226 14.164909 0.094801 0.010160 2.626721 0.006701 0.000000 0.000000 
1 27.150000 -79.628966 -49.935510 5.873326 28.395939 -14.324874 0.028621 14.986853 0.115657 0.010897 2.251475 0.013402 0.000000 0.000000 
1 27.200000 -78.080216 -50.608387 5.896779 30.383644 -15.036077 0.035953 15.738234 0.132533 0.011634 1.688606 0.023453 0.000000 0.000000 
1 27.250000 -76.516112 -51.244759 5.913531 32.417109 -15.690725 0.043357 16.509542 0.150730 0.012371 1.688606 0.016752 0.000000 0.000000 
2 27.000000 -85.930727 -47.024243 5.836471 22.601003 -12.021241 0.001165 12.693926 0.056136 0.008686 0.000000 0.000000 80.000000 25.000000 
3 27.000000 -84.178210 -47.366580 5.882732 5.699373 -2.401608 0.019723 5.885665 -0.052486 0.001453 0.000000 0.000000 0.000000 0.000000 
1 27.300000 -72.391559 -51.725199 5.973193 18.079531 -6.802923 0.034379 6.743320 -0.011763 0.005875 2.626721 0.006701 0.000000 0.000000 
1 27.350000 -70.426079 -52.354781 5.989945 20.221322 -7.406932 0.038078 6.934852 -0.000216 0.006612 2.063852 0.016752 0.000000 0.000000 
1 27.400000 -69.168783 -52.734415 6.013398 22.369323 -7.995544 0.040588 7.137873 0.008097 0.007349 1.313360 0.023453 0.000000 0.000000 
1 27.450000 -67.722095 -53.134467 6.040201 24.550041 -8.523061 0.043528 7.340864 0.018729 0.008086 1.500983 0.026803 0.000000 0.000000 
1 27.500000 -65.718870 -53.631031 6.050252 26.772719 -8.958273 0.047543 7.582142 0.034926 0.008823 2.063852 0.010051 0.000000 0.000000 
1 27.550000 -63.893311 -54.064125 6.063654 29.003653 -9.368482 0.051364 7.862218 0.051033 0.009560 1.876229 0.013402 0.000000 0.000000 
1 27.600000 -62.428352 -54.390998 6.090457 31.239893 -9.763222 0.054489 8.141868 0.065038 0.010297 1.500983 0.026803 0.000000 0.000000 
1 27.650000 -60.771010 -54.714429 6.113910 33.502676 -10.080855 0.057819 8.470524 0.082104 0.011034 1.688606 0.023453 0.000000 0.000000 
2 27.500000 -65.718870 -53.631031 6.050252 26.772719 -8.958273 0.047543 7.582142 0.034926 0.008823 0.000000 0.000000 80.000000 -35.000000 
3 27.500000 -66.614726 -53.810732 6.000297 6.964041 -0.927746 -0.035596 3.334570 -0.015776 0.001292 0.000000 0.000000 0.000000 0.000000 
1 27.700000 -59.367066 -55.753245 6.067305 15.454871 -3.500805 -0.031095 3.828809 0.001496 0.004240 2.063852 0.016752 0.000000 0.000000 
1 27.750000 -57.534388 -56.155146 6.080707 17.635761 -4.037662 -0.029391 3.954581 0.009265 0.004977 1.876229 0.013402 0.000000 0.000000 
1 27.800000 -55.880278 -56.494721 6.104160 19.834157 -4.535627 -0.027701 4.092317 0.017497 0.005714 1.688606 0.023453 0.000000 0.000000 
1 27.850000 -54.403284 -56.762001 6.130963 22.057719 -4.974596 -0.026174 4.229757 0.025936 0.006451 1.500983 0.026803 0.000000 0.000000 
1 27.900000 -52.363297 -57.074953 6.141014 24.300076 -5.362168 -0.024155 4.415564 0.039096 0.007188 2.063852 0.010051 0.000000 0.000000 
1 27.950000 -50.505998 -57.340801 6.154416 26.552589 -5.717271 -0.022244 4.631986 0.052445 0.007925 1.876229 0.013402 0.000000 0.000000 
1 28.000000 -49.017442 -57.533547 6.181219 28.817446 -6.032339 -0.020717 4.843794 0.064242 0.008662 1.500983 0.026803 0.000000 0.000000 
1 28.050000 -47.710903 -57.667233 6.197971 31.099364 -6.283343 -0.019559 5.050395 0.075559 0.009399 1.313360 0.016752 0.000000 0.000000 
1 28.100000 -45.841482 -57.826921 6.211373 33.387865 -6.501034 -0.018058 5.382485 0.093129 0.010136 1.876229 0.013402 0.000000 0.000000 
1 28.150000 -43.595811 -57.988465 6.218074 35.681647 -6.688270 -0.016420 5.863771 0.115890 0.010873 2.251475 0.006701 0.000000 0.000000 
1 28.200000 -41.723557 -58.110543 6.238176 37.979265 -6.852444 -0.015093 6.345619 0.136247 0.011610 1.876229 0.020102 0.000000 0.000000 
1 28.250000 -40.411527 -58.169636 6.261629 40.284093 -6.967182 -0.014407 6.727802 0.151479 0.012347 1.313360 0.023453 0.000000 0.000000 
1 28.300000 -38.910893 -58.201989 6.288432 42.593350 -7.033107 -0.014008 7.211308 0.170007 0.013084 1.500983 0.026803 0.000000 0.000000 
1 28.350000 -36.659449 -58.190175 6.295133 44.904869 -7.054874 -0.014162 8.043214 0.199464 0.013821 2.251475 0.006701 0.000000 0.000000 
1 28.400000 -34.220525 -58.161033 6.305185 47.216626 -7.068597 -0.014565 9.098709 0.233172 0.014558 2.439098 0.010051 0.000000 0.000000 
1 28.450000 -32.344751 -58.119761 6.325287 49.527985 -7.055839 -0.015166 10.025805 0.260479 0.015295 1.876229 0.020102 0.000000 0.000000 
1 28.500000 -30.845097 -58.056586 6.352090 51.837118 -6.999294 -0.016132 10.845551 0.283415 0.016032 1.500983 0.026803 0.000000 0.000000 
1 28.550000 -28.973321 -57.927407 6.372193 54.141847 -6.911225 -0.018203 11.973656 0.313423 0.016769 1.876229 0.020102 0.000000 0.000000 
1 28.600000 -26.730759 -57.727274 6.378894 56.442792 -6.817665 -0.021559 13.481992 0.351028 0.017506 2.251475 0.006701 0.000000 0.000000 
1 28.650000 -24.676352 -57.530047 6.388945 58.742121 -6.718423 -0.025011 15.019293 0.386992 0.018243 2.063852 0.010051 0.000000 0.000000 
1 28.700000 -22.997181 -57.351794 6.412398 61.037112 -6.592247 -0.028263 16.396138 0.417625 0.018980 1.688606 0.023453 0.000000 0.000000 
1 28.750000 -21.694769 -57.182564 6.429150 63.320097 -6.408587 -0.031475 17.554546 0.442344 0.019717 1.313360 0.016752 0.000000 0.000000 
1 28.800000 -19.652864 -56.882384 6.445902 65.603127 -6.285136 -0.037394 19.492096 0.482604 0.020454 2.063852 0.016752 0.000000 0.000000 
1 28.850000 -17.801418 -56.578436 6.459303 67.878342 -6.143090 -0.043611 21.409895 0.520473 0.021191 1.876229 0.013402 0.000000 0.000000 
1 28.900000 -16.138933 -56.282577 6.482756 70.146301 -5.981314 -0.049880 23.269973 0.555703 0.021928 1.688606 0.023453 0.000000 0.000000 
1 28.950000 -14.667742 -55.985009 6.509559 72.398340 -5.780548 -0.056405 25.043361 0.587962 0.022665 1.500983 0.026803 0.000000 0.000000 
1 29.000000 -12.839382 -55.563897 6.522961 74.644684 -5.643211 -0.065950 27.385572 0.629402 0.023402 1.876229 0.013402 0.000000 0.000000 
2 28.750000 -21.694769 -57.182564 6.429150 63.320097 -6.408587 -0.031475 17.554546 0.442344 0.019717 0.000000 0.000000 80.000000 -15.000000 
3 28.750000 -25.723460 -55.608329 6.476486 7.387475 -0.563586 0.008773 4.673758 -0.034664 0.001469 0.000000 0.000000 0.000000 0.000000 
1 29.050000 -15.521257 -53.119812 6.590400 20.448864 2.705776 -0.000041 5.023428 -0.000308 0.005891 2.063852 0.016752 0.000000 0.000000 
1 29.100000 -13.911712 -52.609169 6.613853 22.550331 3.367234 -0.003050 5.249060 0.009174 0.006628 1.688606 0.023453 0.000000 0.000000 
1 29.150000 -12.492044 -52.121837 6.640657 24.622490 4.063600 -0.006280 5.532105 0.018584 0.007365 1.500983 0.026803 0.000000 0.000000 
1 29.200000 -10.910184 -51.530983 6.657409 26.660756 4.793400 -0.010632 5.892306 0.030235 0.008102 1.688606 0.016752 0.000000 0.000000 
1 29.250000 -8.639892 -50.639372 6.660759 28.688561 5.512309 -0.017856 6.380194 0.048629 0.008839 2.439098 0.003350 0.000000 0.000000 
1 29.300000 -6.721414 -49.878500 6.677511 30.717967 6.220211 -0.024581 6.913448 0.065587 0.009576 2.063852 0.016752 0.000000 0.000000 
1 29.350000 -5.162398 -49.229761 6.700964 32.724003 6.949459 -0.030794 7.482363 0.080516 0.010313 1.688606 0.023453 0.000000 0.000000 
1 29.400000 -3.790511 -48.620766 6.721066 34.696111 7.706656 -0.037074 8.103165 0.094665 0.011050 1.500983 0.020102 0.000000 0.000000 
1 29.450000 -1.751458 -47.666092 6.734468 36.672671 8.406731 -0.047624 8.950713 0.117197 0.011787 2.251475 0.013402 0.000000 0.000000 
2 29.050000 -15.521257 -53.119812 6.590400 20.448864 2.705776 -0.000041 5.023428 -0.000308 0.005891 0.000000 0.000000 80.000000 30.000000 
3 29.050000 -13.434472 -52.605025 6.581775 7.445347 -0.567205 0.047301 3.755518 -0.032067 0.001424 0.000000 0.000000 0.000000 0.000000 
1 29.500000 2.432355 -46.351526 6.739244 24.994185 7.077861 0.018071 6.370471 0.037892 0.008057 2.439098 0.010051 0.000000 0.000000 
1 29.550000 4.116824 -45.525211 6.759346 26.832774 7.979645 0.011413 6.969286 0.051463 0.008794 1.876229 0.020102 0.000000 0.000000 
1 29.600000 5.450840 -44.837204 6.779449 28.646879 8.892955 0.005363 7.607842 0.063194 0.009531 1.500983 0.020102 0.000000 0.000000 
1 29.650000 7.265725 -43.854515 6.796201 30.432803 9.791322 -0.004002 8.392604 0.080491 0.010268 2.063852 0.016752 0.000000 0.000000 
1 29.700000 9.227364 -42.749476 6.802902 32.208677 10.660615 -0.015349 9.304663 0.100633 0.011005 2.251475 0.006701 0.000000 0.000000 
1 29.750000 10.855855 -41.817677 6.823004 33.988026 11.521436 -0.025603 10.231666 0.118554 0.011742 1.876229 0.020102 0.000000 0.000000 
1 29.800000 12.143401 -41.046201 6.849807 35.735191 12.404362 -0.034661 11.166994 0.133672 0.012479 1.500983 0.026803 0.000000 0.000000 
1 29.850000 13.568110 -40.139782 6.873260 37.453569 13.264458 -0.045972 12.239170 0.151450 0.013216 1.688606 0.023453 0.000000 0.000000 
1 29.900000 15.282963 -38.991407 6.883311 39.172255 14.054239 -0.061149 13.513042 0.174113 0.013953 2.063852 0.010051 0.000000 0.000000 
1 29.950000 16.676509 -38.037772 6.906764 40.875674 14.861636 -0.074454 14.762554 0.193557 0.014690 1.688606 0.023453 0.000000 0.000000 
1 30.000000 17.894998 -37.161282 6.926867 42.540611 15.681205 -0.087330 16.044174 0.211456 0.015427 1.500983 0.020102 0.000000 0.000000 
1 30.050000 19.245700 -36.147874 6.950320 44.212255 16.437358 -0.102963 17.475997 0.232293 0.016164 1.688606 0.023453 0.000000 0.000000 
1 30.100000 21.014454 -34.754803 6.957020 45.956914 17.015262 -0.125481 19.233133 0.260883 0.016901 2.251475 0.006701 0.000000 0.000000 
1 30.150000 22.773834 -33.349911 6.970422 47.754186 17.513186 -0.149224 21.103341 0.290618 0.017638 2.251475 0.013402 0.000000 0.000000 
1 30.200000 24.079129 -32.278653 6.993875 49.475188 18.115840 -0.168119 22.822279 0.313640 0.018375 1.688606 0.023453 0.000000 0.000000 
1 30.250000 25.216743 -31.299477 7.013977 51.149695 18.739758 -0.186111 24.543258 0.334543 0.019112 1.500983 0.020102 0.000000 0.000000 
1 30.300000 26.893294 -29.796708 7.020678 53.033801 19.025581 -0.214832 26.748404 0.366585 0.019849 2.251475 0.006701 0.000000 0.000000 
1 30.350000 28.698609 -28.156575 7.024029 55.058076 19.128048 -0.247386 29.181771 0.402418 0.020586 2.439098 0.003350 0.000000 0.000000 
1 30.400000 30.636865 -26.383774 7.030729 57.258373 19.015447 -0.283881 31.871872 0.442319 0.021323 2.626721 0.006701 0.000000 0.000000 
1 30.450000 32.563198 -24.598025 7.030729 59.583279 18.757693 -0.321958 34.723321 0.483394 0.022060 2.626721 0.000000 0.000000 0.000000 
2 30.300000 26.893294 -29.796708 7.020678 53.033801 19.025581 -0.214832 26.748404 0.366585 0.019849 0.000000 0.000000 80.000000 -30.000000 
3 30.300000 29.422375 -29.278256 6.992556 6.637325 1.216613 0.005544 6.087754 -0.041208 0.001265 0.000000 0.000000 0.000000 0.000000 
1 30.500000 37.050986 -22.611125 7.012658 11.897691 6.012792 -0.010755 9.573047 -0.022634 0.004213 2.814343 0.003350 0.000000 0.000000 
1 30.550000 39.149151 -20.735431 7.016009 13.237475 7.164502 -0.018658 10.523253 -0.013794 0.004950 2.814343 0.003350 0.000000 0.000000 
1 30.600000 41.101563 -18.978231 7.016009 14.595249 8.284570 -0.027357 11.522597 -0.004129 0.005687 2.626721 0.000000 0.000000 0.000000 
2 30.400000 34.946548 -24.479780 7.009308 10.577329 4.831946 -0.004259 8.664762 -0.029950 0.003476 0.000000 0.000000 80.000000 -30.000000 
3 30.400000 31.559752 -27.064270 6.983452 4.387819 0.961257 0.004832 5.795322 -0.053928 0.001503 0.000000 0.000000 0.000000 0.000000 
1 30.650000 42.108452 -18.037133 6.996853 11.172615 6.975191 -0.022536 9.811331 -0.022043 0.005188 3.001966 0.000000 0.000000 0.000000 
1 30.700000 44.235999 -16.194832 7.000204 12.594100 8.091275 -0.032093 10.731424 -0.011006 0.005925 2.814343 0.003350 0.000000 0.000000 
1 30.750000 46.498786 -14.222119 7.000204 14.056952 9.158756 -0.043781 11.710025 0.002400 0.006662 3.001966 0.000000 0.000000 0.000000 
1 30.800000 48.620149 -12.372701 6.996853 15.554850 10.180141 -0.056101 12.748262 0.016532 0.007399 2.814343 -0.003350 0.000000 0.000000 
1 30.850000 50.747696 -10.530400 7.000204 17.107515 11.145081 -0.069732 13.842504 0.032273 0.008136 2.814343 0.003350 0.000000 0.000000 
1 30.900000 52.869059 -8.680982 7.003554 18.706442 12.050385 -0.084778 15.014116 0.049532 0.008873 2.814343 0.003350 0.000000 0.000000 
1 30.950000 54.843204 -6.948234 7.003554 20.332379 12.912709 -0.100152 16.250011 0.067048 0.009610 2.626721 0.000000 0.000000 0.000000 
1 31.000000 57.099369 -4.967951 7.003554 22.072223 13.656906 -0.119182 17.607219 0.088729 0.010347 3.001966 -0.000000 0.000000 0.000000 
1 31.050000 59.214523 -3.111436 7.000204 23.855911 14.345327 -0.138391 19.034609 0.110614 0.011084 2.814343 -0.003350 0.000000 0.000000 
1 31.100000 61.194462 -1.385312 7.000204 25.679870 14.987343 -0.157523 20.514151 0.132559 0.011821 2.626721 0.000000 0.000000 0.000000 
1 31.150000 63.174401 0.340812 7.000204 27.572072 15.551081 -0.177927 22.083481 0.155963 0.012558 2.626721 0.000000 0.000000 0.000000 
1 31.200000 65.154340 2.066936 7.000204 29.536910 16.031503 -0.199603 23.748380 0.180827 0.013295 2.626721 -0.000000 0.000000 0.000000 
1 31.250000 67.417127 4.039648 7.000204 31.689341 16.308614 -0.225830 25.632871 0.210910 0.014032 3.001966 0.000000 0.000000 0.000000 
2 31.050000 59.214523 -3.111436 7.000204 23.855911 14.345327 -0.138391 19.034609 0.110614 0.011084 0.000000 0.000000 80.000000 0.000000 
3 31.050000 56.367165 -2.990537 7.100967 5.353595 1.851115 0.020329 4.554751 -0.007924 0.001291 0.000000 0.000000 0.000000 0.000000 
1 31.300000 65.631179 6.841384 7.094266 10.598315 7.687860 -0.006846 10.715212 0.017700 0.004976 2.814343 -0.003350 0.000000 0.000000 
1 31.350000 67.569461 8.881873 7.097616 11.743263 8.772895 -0.016999 12.017478 0.027344 0.005713 2.814343 0.003350 0.000000 0.000000 
1 31.400000 69.500895 10.928844 7.094266 12.925355 9.815180 -0.028693 13.367107 0.038379 0.006450 2.814343 -0.003350 0.000000 0.000000 
1 31.450000 71.439177 12.969332 7.097616 14.165600 10.809844 -0.041854 14.755073 0.050880 0.007187 2.814343 0.003350 0.000000 0.000000 
1 31.500000 72.598037 14.197515 7.114368 15.367811 11.842298 -0.050681 16.105341 0.059209 0.007924 1.688606 0.016752 0.000000 0.000000 
1 31.550000 73.736161 15.444938 7.131120 16.556535 12.850292 -0.060566 17.511677 0.068227 0.008661 1.688606 0.016752 0.000000 0.000000 
1 31.600000 75.225586 17.133355 7.137821 17.797209 13.769705 -0.075189 19.033916 0.081127 0.009398 2.251475 0.006701 0.000000 0.000000 
1 31.650000 76.703664 18.831714 7.144522 19.075822 14.641758 -0.091150 20.609413 0.095018 0.010135 2.251475 0.006701 0.000000 0.000000 
1 31.700000 77.803662 20.112883 7.167975 20.306801 15.547798 -0.104135 22.161179 0.106166 0.010872 1.688606 0.023453 0.000000 0.000000 
1 31.750000 78.635613 21.129138 7.191428 21.457100 16.476947 -0.115183 23.729189 0.115211 0.011609 1.313360 0.023453 0.000000 0.000000 
1 31.800000 79.789742 22.608401 7.211530 22.697825 17.274685 -0.132356 25.447291 0.128610 0.012346 1.876229 0.020102 0.000000 0.000000 
1 31.850000 81.251152 24.561215 7.221581 24.091560 17.903593 -0.156465 27.331089 0.146652 0.013083 2.439098 0.010051 0.000000 0.000000 
1 31.900000 82.803760 26.679957 7.228282 25.620811 18.408851 -0.184185 29.321763 0.166965 0.013820 2.626721 0.006701 0.000000 0.000000 
1 31.950000 84.452021 28.961133 7.231633 27.325808 18.769606 -0.215711 31.428197 0.189744 0.014557 2.814343 0.003350 0.000000 0.000000 
2 31.750000 78.635613 21.129138 7.191428 21.457100 16.476947 -0.115183 23.729189 0.115211 0.011609 0.000000 0.000000 80.000000 -35.000000 
3 31.750000 83.064520 22.868299 7.083890 4.718149 2.526790 -0.011349 6.240317 -0.038748 0.001100 0.000000 0.000000 0.000000 0.000000 
1 32.000000 90.310252 30.984604 7.150898 10.236747 8.368675 -0.034232 12.167388 -0.018591 0.004785 2.626721 0.006701 0.000000 0.000000 
1 32.050000 92.129931 33.131532 7.154248 11.372023 9.467604 -0.044505 13.460589 -0.009884 0.005522 2.814343 0.003350 0.000000 0.000000 
1 32.100000 93.942407 35.284543 7.157599 12.547857 10.525378 -0.056393 14.795551 0.000125 0.006259 2.814343 0.003350 0.000000 0.000000 
1 32.150000 95.747659 37.443616 7.160949 13.771522 11.536269 -0.069907 16.176674 0.011423 0.006996 2.814343 0.003350 0.000000 0.000000 
1 32.200000 97.545668 39.608724 7.164299 15.050386 12.494572 -0.085054 17.608263 0.024002 0.007733 2.814343 0.003350 0.000000 0.000000 
2 31.900000 88.598496 28.992231 7.144197 9.134881 7.233991 -0.026167 10.913173 -0.025520 0.004048 0.000000 0.000000 80.000000 35.000000 
3 31.900000 86.889729 27.012983 7.166271 4.538570 1.909921 0.033196 4.072483 0.005603 0.001178 0.000000 0.000000 0.000000 0.000000 
1 32.250000 98.930499 42.127616 7.189724 10.410847 9.640544 -0.018615 14.472944 0.046558 0.006337 2.814343 -0.003350 0.000000 0.000000 
1 32.300000 100.665471 44.343558 7.193074 11.402835 10.602588 -0.032658 16.086451 0.057552 0.007074 2.814343 0.003350 0.000000 0.000000 
1 32.350000 102.508179 46.713417 7.193074 12.468212 11.495117 -0.049422 17.762965 0.070587 0.007811 3.001966 0.000000 0.000000 0.000000 
1 32.400000 104.350886 49.083276 7.193074 13.617186 12.322644 -0.067933 19.490023 0.084981 0.008548 3.001966 -0.000000 0.000000 0.000000 
1 32.450000 106.078424 51.305019 7.196425 14.832099 13.103663 -0.086924 21.249539 0.099748 0.009285 2.814343 0.003350 0.000000 0.000000 
1 32.500000 107.798509 53.532537 7.193074 16.128783 13.814437 -0.107607 23.068049 0.115719 0.010022 2.814343 -0.003350 0.000000 0.000000 
1 32.550000 109.526047 55.754279 7.196425 17.527263 14.452968 -0.129873 24.938167 0.133032 0.010759 2.814343 0.003350 0.000000 0.000000 
1 32.600000 111.246132 57.981797 7.193074 19.022599 15.010076 -0.153839 26.875542 0.151539 0.011496 2.814343 -0.003350 0.000000 0.000000 
1 32.650000 112.858501 60.055424 7.193074 20.580901 15.529349 -0.177678 28.834492 0.170075 0.012233 2.626721 0.000000 0.000000 0.000000 
1 32.700000 114.586040 62.277167 7.189724 22.301654 15.917580 -0.204856 30.899011 0.191208 0.012970 2.814343 -0.003350 0.000000 0.000000 
1 32.750000 116.321012 64.493109 7.186373 24.151613 16.210463 -0.233597 33.034412 0.213710 0.013707 2.814343 -0.003350 0.000000 0.000000 
1 32.800000 118.063399 66.703226 7.189724 26.137015 16.402043 -0.263892 35.246113 0.237593 0.014444 2.814343 0.003350 0.000000 0.000000 
2 32.600000 111.246132 57.981797 7.193074 19.022599 15.010076 -0.153839 26.875542 0.151539 0.011496 0.000000 0.000000 80.000000 -10.000000 
3 32.600000 108.329554 54.142471 7.185831 4.142955 2.127051 0.002208 5.291024 -0.013618 0.001215 0.000000 0.000000 0.000000 0.000000 
1 32.850000 116.982418 65.000360 7.172429 8.831573 7.728114 -0.027072 12.281363 0.009777 0.004900 2.814343 -0.003350 0.000000 0.000000 
1 32.900000 118.755453 67.185966 7.169079 9.890652 8.770545 -0.037782 13.725355 0.018466 0.005637 2.814343 -0.003350 0.000000 0.000000 
1 32.950000 120.654491 69.510930 7.169079 11.021726 9.763334 -0.050889 15.202155 0.029172 0.006374 3.001966 -0.000000 0.000000 0.000000 
1 33.000000 122.316149 71.545273 7.169079 12.180076 10.730241 -0.063857 16.703037 0.039764 0.007111 2.626721 0.000000 0.000000 0.000000 
1 33.050000 124.096497 73.724927 7.172429 13.417150 11.634646 -0.079358 18.253499 0.052425 0.007849 2.814343 0.003350 0.000000 0.000000 
1 33.100000 125.987734 76.056240 7.172429 14.747156 12.458529 -0.097655 19.873784 0.067268 0.008586 3.001966 -0.000000 0.000000 0.000000 
1 33.150000 127.642567 78.096139 7.172429 16.098629 13.261513 -0.115169 21.513847 0.081476 0.009323 2.626721 0.000000 0.000000 0.000000 
